,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
0,179.86,187.33,179.25,185.85,102551680.0,187.33,179.25,185.85,179.86,102551680.0,1.0,0.0,AAPL,XNAS,2024-02-02
1,403.81,412.65,403.56,411.22,28256670.0,412.65,403.56,411.22,403.81,28256670.0,1.0,0.0,MSFT,XNAS,2024-02-02
2,183.985,186.95,183.82,186.86,64885406.0,186.95,183.82,186.86,183.985,64885408.0,1.0,0.0,AAPL,XNAS,2024-02-01
3,401.83,408.0,401.8,403.78,30657730.0,408.0,401.8,403.78,401.83,30657726.0,1.0,0.0,MSFT,XNAS,2024-02-01
4,187.04,187.095,184.35,184.4,55467801.0,187.095,184.35,184.4,187.04,55467803.0,1.0,0.0,AAPL,XNAS,2024-01-31
5,406.96,415.32,397.21,397.58,47871102.0,415.32,397.21,397.58,406.96,47871097.0,1.0,0.0,MSFT,XNAS,2024-01-31
6,190.94,191.8,187.47,188.04,55859367.0,191.8,187.47,188.04,190.94,55859370.0,1.0,0.0,AAPL,XNAS,2024-01-30
7,412.26,413.05,406.4501,408.59,33477609.0,413.05,406.4501,408.59,412.26,33477610.0,1.0,0.0,MSFT,XNAS,2024-01-30
8,192.01,192.2,189.58,191.73,47145621.0,192.2,189.58,191.73,192.01,47145622.0,1.0,0.0,AAPL,XNAS,2024-01-29
9,406.06,409.98,404.33,409.72,24510240.0,409.98,404.33,409.72,406.06,24510236.0,1.0,0.0,MSFT,XNAS,2024-01-29
10,194.27,194.76,191.94,192.42,44594000.0,194.76,191.94,192.42,194.27,44594011.0,1.0,0.0,AAPL,XNAS,2024-01-26
11,404.37,406.17,402.43,403.93,17803270.0,406.17,402.43,403.93,404.37,17803271.0,1.0,0.0,MSFT,XNAS,2024-01-26
12,195.22,196.27,193.11,194.17,54822100.0,196.2675,193.1125,194.17,195.22,54822126.0,1.0,0.0,AAPL,XNAS,2024-01-25
13,404.32,407.01,402.5294,404.87,21021160.0,407.01,402.5294,404.87,404.32,21021155.0,1.0,0.0,MSFT,XNAS,2024-01-25
14,195.42,196.38,194.34,194.5,53631300.0,196.38,194.34,194.5,195.42,53463269.0,1.0,0.0,AAPL,XNAS,2024-01-24
15,401.54,405.63,400.45,402.56,24866949.0,405.63,400.45,402.56,401.54,23281889.0,1.0,0.0,MSFT,XNAS,2024-01-24
16,195.02,195.75,193.83,195.18,42355600.0,195.75,193.8299,195.18,195.02,42355590.0,1.0,0.0,AAPL,XNAS,2024-01-23
17,395.75,399.38,393.93,398.9,20525881.0,399.38,393.93,398.9,395.75,20525882.0,1.0,0.0,MSFT,XNAS,2024-01-23
18,192.3,195.33,192.26,193.89,60133900.0,195.33,192.26,193.89,192.3,60133852.0,1.0,0.0,AAPL,XNAS,2024-01-22
19,400.02,400.62,393.59,396.51,27016900.0,400.62,393.59,396.51,400.02,27016902.0,1.0,0.0,MSFT,XNAS,2024-01-22
20,189.33,191.95,188.82,191.56,68741000.0,191.95,188.82,191.56,189.33,68902985.0,1.0,0.0,AAPL,XNAS,2024-01-19
21,395.76,398.67,393.5,398.67,29331141.0,398.67,393.5,398.67,395.76,29331136.0,1.0,0.0,MSFT,XNAS,2024-01-19
22,186.09,189.14,185.83,188.63,78005800.0,189.14,185.83,188.63,186.09,78005754.0,1.0,0.0,AAPL,XNAS,2024-01-18
23,391.72,393.99,390.12,393.87,23392070.0,393.99,390.12,393.87,391.72,23392068.0,1.0,0.0,MSFT,XNAS,2024-01-18
24,181.27,182.93,180.3,182.68,47317400.0,182.93,180.3,182.68,181.27,47317433.0,1.0,0.0,AAPL,XNAS,2024-01-17
25,387.98,390.11,384.81,389.47,22234109.0,390.11,384.81,389.47,387.98,22234108.0,1.0,0.0,MSFT,XNAS,2024-01-17
26,182.16,184.26,180.93,183.63,65603000.0,184.26,180.934,183.63,182.16,65603041.0,1.0,0.0,AAPL,XNAS,2024-01-16
27,393.66,394.03,387.6229,390.27,27202270.0,394.03,387.6229,390.27,393.66,27202268.0,1.0,0.0,MSFT,XNAS,2024-01-16
28,186.06,186.74,185.19,185.92,40444700.0,186.74,185.19,185.92,186.06,40477782.0,1.0,0.0,AAPL,XNAS,2024-01-12
29,385.49,388.68,384.65,388.47,21661150.0,388.68,384.65,388.47,385.49,21661153.0,1.0,0.0,MSFT,XNAS,2024-01-12
30,186.54,187.05,183.62,185.59,49128400.0,187.05,183.62,185.59,186.54,49128408.0,1.0,0.0,AAPL,XNAS,2024-01-11
31,386.0,390.68,380.38,384.63,27850850.0,390.68,380.38,384.63,386.0,27850846.0,1.0,0.0,MSFT,XNAS,2024-01-11
32,184.35,186.4,183.92,186.19,46792900.0,186.4,183.92,186.19,184.35,46792908.0,1.0,0.0,AAPL,XNAS,2024-01-10
33,376.37,384.17,376.32,382.77,25514250.0,384.17,376.32,382.77,376.37,25514245.0,1.0,0.0,MSFT,XNAS,2024-01-10
34,183.92,185.15,182.73,185.14,42841800.0,185.15,182.73,185.14,183.92,42841809.0,1.0,0.0,AAPL,XNAS,2024-01-09
35,372.01,375.99,371.19,375.79,20829949.0,375.99,371.19,375.79,372.01,20829953.0,1.0,0.0,MSFT,XNAS,2024-01-09
36,182.09,185.6,181.5,185.56,59144500.0,185.6,181.5,185.56,182.085,59144470.0,1.0,0.0,AAPL,XNAS,2024-01-08
37,369.3,375.2,369.01,374.69,23133971.0,375.2,369.01,374.69,369.3,23133967.0,1.0,0.0,MSFT,XNAS,2024-01-08
38,181.99,182.76,180.17,181.18,62303300.0,182.76,180.17,181.18,181.99,62196924.0,1.0,0.0,AAPL,XNAS,2024-01-05
39,368.97,372.06,366.5,367.75,21004580.0,372.06,366.5,367.75,368.97,20074451.0,1.0,0.0,MSFT,XNAS,2024-01-05
40,182.15,183.09,180.88,181.91,71983600.0,183.0872,180.88,181.91,182.15,71983570.0,1.0,0.0,AAPL,XNAS,2024-01-04
41,370.665,373.1,367.17,367.94,20901500.0,373.1,367.17,367.94,370.665,20901502.0,1.0,0.0,MSFT,XNAS,2024-01-04
42,184.22,185.88,183.43,184.25,58414500.0,185.88,183.43,184.25,184.22,58414460.0,1.0,0.0,AAPL,XNAS,2024-01-03
43,369.01,373.2562,368.51,370.6,23083471.0,373.2562,368.51,370.6,369.01,23083465.0,1.0,0.0,MSFT,XNAS,2024-01-03
44,187.15,188.44,183.89,185.64,82488700.0,188.44,183.885,185.64,187.15,82488674.0,1.0,0.0,AAPL,XNAS,2024-01-02
45,373.86,375.9,366.771,370.87,25258631.0,375.9,366.771,370.87,373.86,25258633.0,1.0,0.0,MSFT,XNAS,2024-01-02
46,193.9,194.4,191.73,192.53,42628800.0,194.4,191.725,192.53,193.9,42672148.0,1.0,0.0,AAPL,XNAS,2023-12-29
47,376.0,377.16,373.48,376.04,18730840.0,377.16,373.48,376.04,376.0,18730838.0,1.0,0.0,MSFT,XNAS,2023-12-29
48,194.14,194.66,193.17,193.58,34049900.0,194.66,193.17,193.58,194.14,34049898.0,1.0,0.0,AAPL,XNAS,2023-12-28
49,375.37,376.458,374.16,375.28,14327010.0,376.458,374.16,375.28,375.37,14327013.0,1.0,0.0,MSFT,XNAS,2023-12-28
50,192.49,193.5,191.09,193.15,48087700.0,193.5,191.09,193.15,192.49,47899806.0,1.0,0.0,AAPL,XNAS,2023-12-27
51,373.69,375.06,372.8116,374.07,14905410.0,375.06,372.8116,374.07,373.69,14872756.0,1.0,0.0,MSFT,XNAS,2023-12-27
52,193.61,193.89,192.83,193.05,28919300.0,193.89,192.83,193.05,193.61,28919310.0,1.0,0.0,AAPL,XNAS,2023-12-26
53,375.0,376.94,373.5,374.66,12673050.0,376.94,373.5,374.66,375.0,12673050.0,1.0,0.0,MSFT,XNAS,2023-12-26
54,195.18,195.41,192.97,193.6,37122800.0,195.41,192.97,193.6,195.18,37149570.0,1.0,0.0,AAPL,XNAS,2023-12-22
55,373.68,375.18,372.71,374.58,17107480.0,375.18,372.71,374.58,373.68,17107484.0,1.0,0.0,MSFT,XNAS,2023-12-22
56,196.1,197.08,193.5,194.68,46482500.0,197.08,193.5,194.68,196.1,46482549.0,1.0,0.0,AAPL,XNAS,2023-12-21
57,372.56,374.41,370.04,373.54,17708010.0,374.41,370.04,373.54,372.56,17708006.0,1.0,0.0,MSFT,XNAS,2023-12-21
58,196.9,197.68,194.83,194.83,52242800.0,197.68,194.83,194.83,196.9,52242815.0,1.0,0.0,AAPL,XNAS,2023-12-20
59,375.0,376.03,370.53,370.62,26316650.0,376.03,370.53,370.62,375.0,26316650.0,1.0,0.0,MSFT,XNAS,2023-12-20
60,196.16,196.95,195.89,196.94,40714100.0,196.95,195.89,196.94,196.16,40233138.0,1.0,0.0,AAPL,XNAS,2023-12-19
61,371.49,373.26,369.84,373.26,20603660.0,373.26,369.84,373.26,371.49,20533284.0,1.0,0.0,MSFT,XNAS,2023-12-19
62,196.09,196.63,194.39,195.89,55751900.0,196.63,194.39,195.89,196.09,55751861.0,1.0,0.0,AAPL,XNAS,2023-12-18
63,369.45,373.0,368.68,372.65,21802881.0,373.0,368.68,372.65,369.45,21802878.0,1.0,0.0,MSFT,XNAS,2023-12-18
64,197.53,198.4,197.0,197.57,128256700.0,198.3999,197.0,197.57,197.53,128538401.0,1.0,0.0,AAPL,XNAS,2023-12-15
65,366.85,372.4,366.28,370.73,78502320.0,372.4,366.28,370.73,366.85,78502324.0,1.0,0.0,MSFT,XNAS,2023-12-15
66,198.02,199.62,196.16,198.11,66831600.0,199.62,196.16,198.11,198.02,66831572.0,1.0,0.0,AAPL,XNAS,2023-12-14
67,373.31,373.76,364.13,365.93,43277461.0,373.76,364.13,365.93,373.31,43277461.0,1.0,0.0,MSFT,XNAS,2023-12-14
68,195.09,198.0,194.85,197.96,70404200.0,198.0,194.85,197.96,195.09,70404183.0,1.0,0.0,AAPL,XNAS,2023-12-13
69,376.02,377.6361,370.77,374.37,30955529.0,377.6361,370.77,374.37,376.02,30955531.0,1.0,0.0,MSFT,XNAS,2023-12-13
70,193.08,194.72,191.72,194.71,52696900.0,194.72,191.721,194.71,193.08,52696900.0,1.0,0.0,AAPL,XNAS,2023-12-12
71,370.85,374.42,370.46,374.38,24838250.0,374.42,370.46,374.38,370.85,24838253.0,1.0,0.0,MSFT,XNAS,2023-12-12
72,193.11,193.49,191.42,193.18,60943700.0,193.49,191.42,193.18,193.11,60943699.0,1.0,0.0,AAPL,XNAS,2023-12-11
73,368.48,371.6,366.1,371.3,27708760.0,371.6,366.1,371.3,368.48,27708757.0,1.0,0.0,MSFT,XNAS,2023-12-11
74,194.2,195.99,193.67,195.71,53377300.0,195.99,193.67,195.71,194.2,53406358.0,1.0,0.0,AAPL,XNAS,2023-12-08
75,369.2,374.46,368.23,374.23,20154369.0,374.46,368.23,374.23,369.2,20154366.0,1.0,0.0,MSFT,XNAS,2023-12-08
76,193.63,195.0,193.59,194.27,47477700.0,195.0,193.59,194.27,193.63,47477655.0,1.0,0.0,AAPL,XNAS,2023-12-07
77,368.23,371.4527,366.32,370.95,23118859.0,371.4527,366.32,370.95,368.23,23118864.0,1.0,0.0,MSFT,XNAS,2023-12-07
78,194.45,194.76,192.11,192.32,41089700.0,194.76,192.11,192.32,194.45,40895115.0,1.0,0.0,AAPL,XNAS,2023-12-06
79,373.54,374.18,368.03,368.8,21182070.0,374.18,368.03,368.8,373.54,21118348.0,1.0,0.0,MSFT,XNAS,2023-12-06
80,190.21,194.4,190.18,193.42,66628400.0,194.4,190.18,193.42,190.21,66628398.0,1.0,0.0,AAPL,XNAS,2023-12-05
81,366.45,373.075,365.621,372.52,23065039.0,373.075,365.621,372.52,366.45,23065035.0,1.0,0.0,MSFT,XNAS,2023-12-05
82,189.98,190.05,187.45,189.43,43389500.0,190.05,187.4511,189.43,189.98,43389519.0,1.0,0.0,AAPL,XNAS,2023-12-04
83,369.1,369.52,362.9,369.14,32063311.0,369.52,362.9,369.14,369.1,32063305.0,1.0,0.0,MSFT,XNAS,2023-12-04
84,190.33,191.56,189.23,191.24,45679300.0,191.56,189.23,191.24,190.33,45704823.0,1.0,0.0,AAPL,XNAS,2023-12-01
85,376.76,378.16,371.31,374.51,33040469.0,378.16,371.31,374.51,376.76,33040472.0,1.0,0.0,MSFT,XNAS,2023-12-01
86,189.84,190.32,188.19,189.95,48794400.0,190.32,188.19,189.95,189.84,48794366.0,1.0,0.0,AAPL,XNAS,2023-11-30
87,378.49,380.09,375.47,378.91,30554420.0,380.09,375.47,378.91,378.49,30554415.0,1.0,0.0,MSFT,XNAS,2023-11-30
88,190.9,192.09,188.97,189.37,43014200.0,192.09,188.97,189.37,190.9,43014224.0,1.0,0.0,AAPL,XNAS,2023-11-29
89,383.76,384.3,377.44,378.85,28963400.0,384.3,377.44,378.85,383.76,28963399.0,1.0,0.0,MSFT,XNAS,2023-11-29
90,189.78,191.08,189.4,190.4,38415400.0,191.08,189.4,190.4,189.78,38415419.0,1.0,0.0,AAPL,XNAS,2023-11-28
91,378.35,383.0,378.16,382.7,20453109.0,383.0,378.16,382.7,378.35,20453112.0,1.0,0.0,MSFT,XNAS,2023-11-28
92,189.92,190.67,188.9,189.79,40552600.0,190.67,188.9,189.79,189.92,40552609.0,1.0,0.0,AAPL,XNAS,2023-11-27
93,376.78,380.64,376.2,378.61,22179230.0,380.64,376.2,378.61,376.78,22179228.0,1.0,0.0,MSFT,XNAS,2023-11-27
94,190.87,190.9,189.25,189.97,24048300.0,190.9,189.25,189.97,190.87,24048344.0,1.0,0.0,AAPL,XNAS,2023-11-24
95,377.33,377.97,375.135,377.43,10176650.0,377.97,375.135,377.43,377.33,10176649.0,1.0,0.0,MSFT,XNAS,2023-11-24
96,191.49,192.93,190.83,191.31,39617700.0,192.93,190.825,191.31,191.49,39630011.0,1.0,0.0,AAPL,XNAS,2023-11-22
97,378.0,379.7899,374.965,377.85,23361180.0,379.7899,374.965,377.85,378.0,23361184.0,1.0,0.0,MSFT,XNAS,2023-11-22
98,191.41,191.52,189.74,190.64,38134500.0,191.52,189.74,190.64,191.41,38134485.0,1.0,0.0,AAPL,XNAS,2023-11-21
99,375.67,376.2215,371.12,373.07,28423150.0,376.2215,371.12,373.07,375.67,28423145.0,1.0,0.0,MSFT,XNAS,2023-11-21
100,189.89,191.91,189.88,191.45,46505100.0,191.905,189.88,191.45,189.89,46538614.0,1.0,0.0,AAPL,XNAS,2023-11-20
101,371.22,378.87,371.0,377.44,52528961.0,378.87,371.0,377.44,371.22,52528964.0,1.0,0.0,MSFT,XNAS,2023-11-20
102,190.25,190.38,188.57,189.69,50922700.0,190.38,188.57,189.69,190.25,50941404.0,1.0,0.0,AAPL,XNAS,2023-11-17
103,373.61,374.37,367.0,369.85,40325367.0,374.37,367.0,369.85,373.61,40325371.0,1.0,0.0,MSFT,XNAS,2023-11-17
104,189.57,190.96,188.65,189.71,54412900.0,190.96,188.65,189.71,189.57,54412915.0,1.0,0.0,AAPL,XNAS,2023-11-16
105,370.96,376.35,370.18,376.17,27182320.0,376.35,370.18,376.17,370.96,27182315.0,1.0,0.0,MSFT,XNAS,2023-11-16
106,187.85,189.5,187.78,188.01,53790500.0,189.5,187.78,188.01,187.845,53790499.0,1.0,0.0,AAPL,XNAS,2023-11-15
107,371.28,373.13,367.11,369.67,26860100.0,373.13,367.11,369.67,371.28,26860095.0,1.0,0.75,MSFT,XNAS,2023-11-15
108,187.7,188.11,186.3,187.44,60108400.0,188.11,186.3,187.44,187.7,60108378.0,1.0,0.0,AAPL,XNAS,2023-11-14
109,371.01,371.95,367.3454,370.27,27683859.0,371.1969021651,366.6016252308,369.52,370.2588054101,27683862.0,1.0,0.0,MSFT,XNAS,2023-11-14
110,185.82,186.03,184.21,184.8,43627500.0,186.03,184.21,184.8,185.82,43627519.0,1.0,0.0,AAPL,XNAS,2023-11-13
111,368.22,368.47,365.9,366.68,19986510.0,367.7239482209,365.1591517737,365.9373,367.4744544031,19986506.0,1.0,0.0,MSFT,XNAS,2023-11-13
112,183.97,186.57,183.53,186.4,66133400.0,186.565,183.53,186.4,183.97,66177922.0,1.0,0.24,AAPL,XNAS,2023-11-10
113,361.49,370.1,361.07,369.67,28065160.0,369.3506479132,360.3389312132,368.9212,360.7580808272,28065164.0,1.0,0.0,MSFT,XNAS,2023-11-10
114,182.96,184.12,181.81,182.41,53763500.0,183.8832404629,181.5762108873,182.17,182.7247321046,53763540.0,1.0,0.0,AAPL,XNAS,2023-11-09
115,362.3,364.79,360.362,360.69,24847330.0,364.0513992225,359.6323647211,359.9594,361.5664407969,24847331.0,1.0,0.0,MSFT,XNAS,2023-11-09
116,182.35,183.45,181.59,182.89,49340300.0,183.2141020146,181.3564937848,182.6494,182.1155165024,49340282.0,1.0,0.0,AAPL,XNAS,2023-11-08
117,361.68,363.87,360.55,363.2,26767830.0,363.1332619729,359.8199840721,362.4643,360.9476961287,26767828.0,1.0,0.0,MSFT,XNAS,2023-11-08
118,179.18,182.44,178.97,181.82,70530000.0,182.2054007715,178.7398628375,181.5808,178.949592799,70529966.0,1.0,0.0,AAPL,XNAS,2023-11-07
119,359.4,362.46,357.63,360.53,25833930.0,361.7261168403,356.9058962799,359.7997,358.6723125101,25833931.0,1.0,0.0,MSFT,XNAS,2023-11-07
120,176.38,179.43,176.21,179.23,63841300.0,179.1992713245,175.983411916,178.9942,176.1531933133,63841310.0,1.0,0.0,AAPL,XNAS,2023-11-06
121,353.45,357.54,353.35,356.53,23828301.0,356.8160785055,352.6345621187,355.8078,352.7343596458,23828301.0,1.0,0.0,MSFT,XNAS,2023-11-06
122,174.24,176.82,173.35,176.65,79763700.0,176.5926275182,173.1270895842,176.4176,174.015945135,79829246.0,1.0,0.0,AAPL,XNAS,2023-11-03
123,349.63,354.39,347.33,352.8,23637670.0,353.6724564008,346.6267509854,352.0854,348.9220941094,23637673.0,1.0,0.0,MSFT,XNAS,2023-11-03
124,175.52,177.78,175.46,177.57,77334800.0,177.5513930562,175.2343763395,177.3364,175.2942991856,77334752.0,1.0,0.0,AAPL,XNAS,2023-11-02
125,347.24,348.83,344.77,348.32,24348070.0,348.1237138923,344.0719342908,347.6145,346.5369332109,24348072.0,1.0,0.0,MSFT,XNAS,2023-11-02
126,171.0,174.23,170.12,173.97,56934900.0,174.005957994,169.9012430347,173.7411,170.7801114445,56934906.0,1.0,0.0,AAPL,XNAS,2023-11-01
127,339.79,347.42,339.65,346.07,28158820.0,346.7165687598,338.9623009017,345.369,339.1020174397,28158819.0,1.0,0.0,MSFT,XNAS,2023-11-01
128,169.35,170.9,167.9,170.77,44846000.0,170.6802400343,167.6840977282,170.5453,169.1322331762,44846017.0,1.0,0.0,AAPL,XNAS,2023-10-31
129,338.85,339.0,334.69,338.11,20265279.0,338.3136169753,334.012343556,337.4251,338.1639206846,20265282.0,1.0,0.0,MSFT,XNAS,2023-10-31
130,169.02,171.17,168.87,170.29,51131000.0,170.9498928418,168.6528504072,170.0659,168.8026575225,51130955.0,1.0,0.0,AAPL,XNAS,2023-10-30
131,333.41,339.45,331.83,337.31,22828080.0,338.7627058474,331.15813428,336.6268,332.7349352087,22828082.0,1.0,0.0,MSFT,XNAS,2023-10-30
132,166.91,168.96,166.83,168.22,58499100.0,168.7427346764,166.6154736391,167.9987,166.6953707673,58499129.0,1.0,0.0,AAPL,XNAS,2023-10-27
133,330.425,336.72,328.4007,329.81,29856520.0,336.0382333567,327.7357776821,329.142,329.7559790238,29856522.0,1.0,0.0,MSFT,XNAS,2023-10-27
134,170.37,171.38,165.67,166.89,70625300.0,171.157126018,165.4569652808,166.6704,170.1509215602,70625258.0,1.0,0.0,AAPL,XNAS,2023-10-26
135,340.54,341.63,326.94,327.89,37828539.0,340.9382919389,326.2780352033,327.2258,339.8504988931,37828543.0,1.0,0.0,MSFT,XNAS,2023-10-26
136,171.88,173.06,170.65,171.1,57157000.0,172.8374624946,170.4305615088,170.8749,171.6589798543,57156962.0,1.0,0.0,AAPL,XNAS,2023-10-25
137,345.02,346.2,337.62,340.67,55053832.0,345.4990389288,336.9364111009,339.98,344.3214281086,55053828.0,1.0,0.0,MSFT,XNAS,2023-10-25
138,173.05,173.67,171.45,173.44,43816600.0,173.4466780969,171.2295327904,173.2118,172.8274753536,43816644.0,1.0,0.0,AAPL,XNAS,2023-10-24
139,331.3,331.84,327.6,330.53,31153570.0,331.1681140327,326.9366988824,329.8605,330.6292073862,31153571.0,1.0,0.0,MSFT,XNAS,2023-10-24
140,170.91,174.01,169.93,173.0,55980100.0,173.7862408916,169.7114873553,172.7724,170.6902271753,55980109.0,1.0,0.0,AAPL,XNAS,2023-10-23
141,325.47,332.725,324.39,329.32,24374750.0,332.0513221478,323.7331982614,328.6529,324.8110115545,24374748.0,1.0,0.0,MSFT,XNAS,2023-10-23
142,175.31,175.42,172.64,172.88,64189300.0,175.1944277754,172.4180025718,172.6525,175.0845692242,64244028.0,1.0,0.0,AAPL,XNAS,2023-10-20
143,331.72,331.92,325.45,326.67,25027721.0,331.2479520544,324.791052049,326.0083,331.0483570002,25027715.0,1.0,0.0,MSFT,XNAS,2023-10-20
144,176.04,177.84,175.19,175.46,59302900.0,177.6113159023,174.9647235319,175.2291,175.8136305186,59302863.0,1.0,0.0,AAPL,XNAS,2023-10-19
145,332.15,336.88,330.91,331.32,25052070.0,336.1979094001,330.2399970304,330.6489,331.4774863668,25052071.0,1.0,0.0,MSFT,XNAS,2023-10-19
146,175.58,177.58,175.11,175.84,54764400.0,177.3466566652,174.8848264038,175.6086,175.3542220317,54764375.0,1.0,0.0,AAPL,XNAS,2023-10-18
147,332.49,335.59,328.3,330.11,23153600.0,334.9105213001,327.6352815723,329.4413,331.8167979591,23153602.0,1.0,0.0,MSFT,XNAS,2023-10-18
148,176.65,178.42,174.8,177.15,57549400.0,178.1905700814,174.5752250321,176.9169,176.4178525504,57549350.0,1.0,0.0,AAPL,XNAS,2023-10-17
149,329.59,333.46,327.41,332.06,18338520.0,332.7848339722,326.7470835808,331.3874,328.9226696723,18338523.0,1.0,0.0,MSFT,XNAS,2023-10-17
150,176.75,179.08,176.51,178.72,52517000.0,178.8447278183,176.2830261466,178.4849,176.5227175311,52516984.0,1.0,0.0,AAPL,XNAS,2023-10-16
151,331.05,336.14,330.6,332.64,22158051.0,335.4594076994,329.9306246963,331.9662,330.3797135684,22158048.0,1.0,0.0,MSFT,XNAS,2023-10-16
152,181.42,181.93,178.14,178.85,51427100.0,181.6960565795,177.9109301329,178.6147,181.1867123875,51456082.0,1.0,0.0,AAPL,XNAS,2023-10-13
153,332.38,333.83,326.36,327.73,21085699.0,333.1540848226,325.6992095459,327.0662,331.7070206792,21085695.0,1.0,0.0,MSFT,XNAS,2023-10-13
154,180.07,182.34,179.04,180.71,56743100.0,182.1055293613,178.8097728247,180.4722,179.8384483498,56743119.0,1.0,0.0,AAPL,XNAS,2023-10-12
155,330.565,333.6299,328.72,331.16,19313100.0,332.9543899708,328.0544311862,330.4892,329.8956955618,19313098.0,1.0,0.0,MSFT,XNAS,2023-10-12
156,178.2,179.85,177.6,179.8,47551100.0,179.6187312473,177.3716245178,179.5634,177.970852979,47551098.0,1.0,0.0,AAPL,XNAS,2023-10-11
157,331.21,332.82,329.14,332.42,20063250.0,332.1461297986,328.4735808002,331.7467,330.5393896118,20063246.0,1.0,0.0,MSFT,XNAS,2023-10-11
158,178.1,179.72,177.95,178.39,43698000.0,179.4888984141,177.7211744535,178.1553,177.8709815688,43698019.0,1.0,0.0,AAPL,XNAS,2023-10-10
159,330.96,331.1,327.67,328.39,20557090.0,330.4296123319,327.0065571513,327.7248,330.289895794,20557094.0,1.0,0.0,MSFT,XNAS,2023-10-10
160,176.81,179.05,175.8,178.99,42390800.0,178.8197599657,175.5739391342,178.7545,176.5826403772,42390772.0,1.0,0.0,AAPL,XNAS,2023-10-09
161,324.75,330.3,323.18,329.82,19891180.0,329.6312321149,322.5256481831,329.1519,324.0924693591,19891180.0,1.0,0.0,MSFT,XNAS,2023-10-09
162,173.8,177.99,173.18,177.49,57224100.0,177.7611230176,172.9573081869,177.2565,173.5765109301,57266675.0,1.0,0.0,AAPL,XNAS,2023-10-06
163,316.55,329.19,316.3,327.26,25673631.0,328.5234795637,315.6595783165,326.5971,315.9090721343,25673630.0,1.0,0.0,MSFT,XNAS,2023-10-06
164,173.79,175.45,172.68,174.91,48527900.0,175.2243891985,172.4579511359,174.6799,173.5665237891,48527918.0,1.0,0.0,AAPL,XNAS,2023-10-05
165,319.09,319.98,314.9,319.36,16965631.0,319.3321273149,314.2624129367,318.7131,318.4439293235,16965629.0,1.0,0.0,MSFT,XNAS,2023-10-05
166,171.09,174.21,170.97,173.66,53020300.0,173.985983712,170.7501500214,173.4315,170.8699957137,53020286.0,1.0,0.0,AAPL,XNAS,2023-10-04
167,314.03,320.04,314.0,318.955,20720141.0,319.3920058312,313.3642351925,318.3089,313.3941744506,20720144.0,1.0,0.0,MSFT,XNAS,2023-10-04
168,172.26,173.63,170.82,172.4,49594600.0,173.4067295328,170.6003429061,172.1732,172.0334976425,49594613.0,1.0,0.0,AAPL,XNAS,2023-10-03
169,320.83,321.39,311.215,313.39,21033490.0,320.7392724475,310.5848740619,312.7552,320.1804062956,21033492.0,1.0,0.0,MSFT,XNAS,2023-10-03
170,171.22,174.3,170.93,173.75,52164500.0,174.0758679811,170.7102014574,173.5214,170.9998285469,52164535.0,1.0,0.0,AAPL,XNAS,2023-10-02
171,316.28,321.888,315.18,321.8,20570010.0,321.2362641326,314.5418460126,321.1482,315.6396188111,20570006.0,1.0,0.0,MSFT,XNAS,2023-10-02
172,172.02,173.07,170.34,171.21,51814200.0,172.8474496357,170.1219588513,170.9847,171.7987998285,51861083.0,1.0,0.0,AAPL,XNAS,2023-09-29
